3563,12.65
1026,17.35
859,22.05
679,26.75
514,31.45
384,36.15
313,40.85
241,45.55
193,50.25
143,54.95
120,59.65
106,64.35
92,69.05
82,73.75
56,78.45
54,83.15
33,87.85
34,92.55
18,97.25
25,101.95
13,106.65
14,111.35
11,116.05
7,120.75
9,125.45
6,130.15
6,134.85
4,139.55
5,144.25
8,148.95
4,153.65
3,158.35
2,163.05
2,167.75
3,172.45
0,177.15
4,181.85
0,186.55
1,191.25
0,195.95
1,200.65
1,205.35
0,210.05
0,214.75
0,219.45
0,224.15
0,228.85
0,233.55
0,238.25
1,242.95
1,247.65
3,252.35
